"","Age","Sex","Grade","HGT","WGT","HowDoYouDescribeYourWGT","WhatAreYouTrying2DoAbtWGT","DidYouFastToLoseWGTPast30","DidYouTakePillsToLoseWGTPast30","DidYouVomitToLoseWGTPast30","PCTWhoDescribeThemselvesOWGT","PCTWhoAreTrying2LoseWGT","PCTWhoFastedPast30Days","PCTWhoTookPillsPast30Days","PCTWhoVomitedPast30Days","PCTWhoAreOWGT","RaceEth","PCTWhoAreOBESE","PCTAtRisk4OWGT"
"3004","18 years old or older","Male","12th grade",1.75,69.85,"Slightly overweight","Lose weight","No","Yes","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"3005","17 years old","Male","12th grade",1.75,68.04,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"3006","18 years old or older","Female","12th grade",1.65,79.38,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3007","18 years old or older","Male","12th grade",1.93,74.84,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"3008","18 years old or older","Male","12th grade",1.83,54.43,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3009","17 years old","Male","12th grade",1.73,79.38,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3010","18 years old or older","Male","12th grade",1.83,70.31,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3011","17 years old","Female","12th grade",1.63,63.5,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"White",NA,NA
"3012","17 years old","Female","11th grade",1.68,70.76,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"3013","17 years old","Female","11th grade",1.55,52.16,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"3014","17 years old","Female","11th grade",1.63,76.2,"Slightly overweight","Lose weight","Yes","No","Yes",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"3015","16 years old","Female","11th grade",1.8,63.5,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3016","17 years old","Female","11th grade",1.55,54.43,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Hispanic",NA,NA
"3017","16 years old","Female","11th grade",1.63,56.7,"Slightly overweight","Lose weight","No","No","Yes",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"3018","16 years old","Female","11th grade",1.57,81.65,"Very overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3019","16 years old","Male","11th grade",1.85,63.5,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3020","16 years old","Male","11th grade",1.96,66.23,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3021","16 years old","Female","11th grade",1.68,66.23,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"3022","17 years old","Female","11th grade",1.65,48.54,"Slightly underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"3023","16 years old","Male","11th grade",1.7,67.13,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"3024","17 years old","Female","11th grade",1.52,44.45,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"3025","17 years old","Male","11th grade",1.7,58.97,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"3026","17 years old","Female","12th grade",1.6,44.45,"Slightly underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"3027","17 years old","Female","11th grade",1.63,45.36,"Slightly underweight","Stay the same weight","Yes","No","Yes",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"3028","17 years old","Male","11th grade",1.65,52.16,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"3029","17 years old","Male","11th grade",1.83,68.04,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3030","17 years old","Female","11th grade",1.73,65.77,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3031","17 years old","Female","11th grade",1.52,45.36,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"3032","16 years old","Female","11th grade",1.5,56.7,"Slightly overweight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3033","17 years old","Male","11th grade",1.63,52.16,"Very underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"3034","16 years old","Female","9th grade",1.45,63.5,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3035","14 years old","Male","9th grade",1.6,45.36,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3036","15 years old","Male","9th grade",1.78,68.04,"About the right weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3037","15 years old","Male","9th grade",1.68,72.58,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3038","15 years old","Female","9th grade",1.45,49.44,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3039","15 years old","Female","9th grade",1.65,56.25,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3040","14 years old","Male","9th grade",1.8,65.77,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3041","15 years old","Male","9th grade",1.75,76.2,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3042","15 years old","Female","9th grade",1.57,47.17,"About the right weight","Lose weight","No","Yes","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3043","15 years old","Female","9th grade",1.52,46.27,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3044","14 years old","Female","9th grade",1.65,44,"Slightly underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"3045","17 years old","Female","11th grade",1.52,53.07,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"3046","16 years old","Female","11th grade",NA,NA,NA,"Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3047","16 years old","Female","11th grade",1.6,48.99,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3048","18 years old or older","Female","12th grade",1.78,74.84,"Slightly overweight","Lose weight","No","No","Yes",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3049","17 years old","Female","11th grade",1.73,63.5,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3050","17 years old","Male","11th grade",1.8,92.99,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3051","17 years old","Male","11th grade",1.83,86.18,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3052","16 years old","Female","11th grade",1.73,87.54,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3053","17 years old","Male","11th grade",1.8,74.84,"About the right weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3054","18 years old or older","Male","12th grade",1.78,75.3,"Slightly overweight","Gain weight","No","Yes","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3055","17 years old","Female","11th grade",1.73,57.61,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3056","17 years old","Female","11th grade",1.65,54.89,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3057","17 years old","Male","11th grade",1.68,56.7,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3058","18 years old or older","Male","12th grade",1.88,83.01,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3059","17 years old","Female","11th grade",1.6,55.79,"About the right weight","Stay the same weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Hispanic",NA,NA
"3060","16 years old","Male","11th grade",1.88,83.92,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3061","17 years old","Male","11th grade",1.88,71.22,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3062","18 years old or older","Female","12th grade",1.63,55.79,"About the right weight","Lose weight","Yes","Yes","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3063","17 years old","Male","11th grade",1.8,74.84,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3064","18 years old or older","Male","12th grade",1.78,91.17,"Slightly overweight","Lose weight","No","Yes","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3065","15 years old","Female","9th grade",1.65,43.09,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3066","14 years old","Female","9th grade",1.68,58.51,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3067","15 years old","Male","9th grade",1.6,76.66,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3068","15 years old","Male","9th grade",1.93,77.11,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3069","18 years old or older","Male","12th grade",1.91,83.92,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3070","17 years old","Male","12th grade",1.75,63.5,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Am Indian / Alaska Native",NA,NA
"3071","17 years old","Female","11th grade",1.55,55.34,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3072","17 years old","Male","11th grade",1.88,96.16,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3073","18 years old or older","Female","12th grade",1.6,66.23,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3074","18 years old or older","Female","12th grade",1.68,56.7,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3075","16 years old","Male","11th grade",1.7,69.4,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3076","18 years old or older","Male","12th grade",1.68,77.11,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3077","17 years old","Male","12th grade",1.8,124.74,"Very overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3078","16 years old","Female",NA,1.65,74.84,"Slightly overweight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3079","17 years old","Female","11th grade",1.7,49.9,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3080","17 years old","Male","11th grade",1.78,77.11,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3081","17 years old","Male","11th grade",1.83,74.84,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3082","17 years old","Female","11th grade",1.55,50.8,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3083","17 years old","Female","11th grade",1.68,48.54,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3084","17 years old","Male","12th grade",NA,NA,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Hispanic",NA,NA
"3085","17 years old","Female","12th grade",1.63,65.77,"Slightly overweight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3086","17 years old","Female","11th grade",1.68,63.5,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3087","17 years old","Male","11th grade",1.75,65.77,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3088","18 years old or older","Female","12th grade",1.63,49.9,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3089","17 years old","Female","12th grade",1.6,48.08,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3090","17 years old","Female","11th grade",1.57,55.79,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3091","17 years old","Male","11th grade",1.78,58.97,"Very underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3092","17 years old","Female","11th grade",1.65,48.99,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3093","17 years old","Male","12th grade",1.88,77.11,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3094","17 years old","Female","11th grade",1.68,58.97,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3095","16 years old","Female","11th grade",1.5,39.92,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3096","17 years old","Female","11th grade",1.73,66.23,"Slightly overweight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3097","16 years old","Female","11th grade",1.55,66.23,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3098","15 years old","Male","10th grade",1.68,58.97,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"3099","15 years old","Female","10th grade",1.55,55.34,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3100","16 years old","Female","10th grade",1.7,54.43,"Slightly underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3101","15 years old","Female","10th grade",1.6,46.72,"Slightly overweight","Lose weight","Yes","No","Yes",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3102","16 years old","Female","10th grade",1.57,49.9,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3103","16 years old","Male","10th grade",1.83,68.04,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3104","17 years old","Male","10th grade",1.78,49.9,"Slightly underweight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3105","16 years old","Male","10th grade",1.8,86.18,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Hispanic",NA,NA
"3106","16 years old","Male","10th grade",1.75,69.85,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3107","17 years old","Female","11th grade",1.6,68.04,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"3108","15 years old","Male","10th grade",1.73,68.49,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3109","16 years old","Male","10th grade",1.7,52.16,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3110","16 years old","Male","10th grade",1.83,119.3,"Very overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3111","17 years old","Male","10th grade",1.65,63.5,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3112","16 years old","Male","10th grade",1.75,63.5,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3113","17 years old","Male","11th grade",1.88,61.24,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3114","17 years old","Female","10th grade",1.73,48.99,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3115","18 years old or older","Female","12th grade",1.6,45.36,"Slightly underweight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3116","17 years old","Male","11th grade",1.75,63.05,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3117","14 years old","Female","9th grade",1.73,58.97,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3118","14 years old","Female","9th grade",1.52,52.62,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3119","17 years old","Male","12th grade",1.73,86.18,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"3120","14 years old","Female","9th grade",1.65,53.07,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3121","17 years old","Female","11th grade",1.57,54.43,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"3122","15 years old","Female","9th grade",1.63,39.92,"Slightly underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
